country,state,brewery_type,brewery_count,unique_cities,avg_latitude,avg_longitude,pct_with_coordinates,pct_with_address,aggregation_date
United%20States,Oklahoma,brewpub,5,3,35.1861,-97.2879,100.0,100.0,2025-10-20
United%20States,Oklahoma,contract,4,2,35.811,-96.7764,100.0,100.0,2025-10-20
United%20States,Oklahoma,planning,4,4,34.1254,-96.2602,25.0,25.0,2025-10-20
United%20States,Oklahoma,closed,1,1,35.4384,-97.5203,100.0,100.0,2025-10-20
United%20States,Oregon,micro,142,50,44.8692,-122.4211,98.59,100.0,2025-10-20
United%20States,Oregon,brewpub,106,48,44.7826,-122.6524,100.0,100.0,2025-10-20
United%20States,Oregon,regional,13,8,45.0547,-122.5107,100.0,100.0,2025-10-20
United%20States,Oregon,planning,12,9,45.15,-122.7988,50.0,16.67,2025-10-20
United%20States,Oregon,closed,11,7,45.0019,-122.5421,100.0,100.0,2025-10-20
United%20States,Oregon,large,6,4,44.3171,-122.1207,100.0,100.0,2025-10-20
United%20States,Oregon,contract,3,2,44.44,-122.6904,100.0,100.0,2025-10-20
United%20States,Oregon,proprietor,2,2,45.661,-122.7225,100.0,100.0,2025-10-20
United%20States,Pennsylvania,brewpub,158,112,40.5694,-77.0509,65.82,99.37,2025-10-20
United%20States,Pennsylvania,micro,129,87,40.4535,-77.8046,58.91,100.0,2025-10-20
United%20States,Pennsylvania,planning,36,30,,,0.0,0.0,2025-10-20
United%20States,Pennsylvania,regional,13,12,40.5869,-76.4857,61.54,100.0,2025-10-20
United%20States,Pennsylvania,contract,6,5,40.7233,-78.6143,50.0,100.0,2025-10-20
United%20States,Pennsylvania,proprietor,2,2,40.3103,-75.1291,50.0,50.0,2025-10-20
United%20States,Pennsylvania,taproom,1,1,40.3382,-75.4717,100.0,100.0,2025-10-20
United%20States,Rhode%20Island,micro,20,15,41.678,-71.4462,100.0,100.0,2025-10-20
United%20States,Rhode%20Island,brewpub,9,7,41.9857,-71.1626,100.0,100.0,2025-10-20
United%20States,Rhode%20Island,proprietor,1,1,41.7898,-71.4717,100.0,100.0,2025-10-20
United%20States,Rhode%20Island,regional,1,1,41.8767,-71.3885,100.0,100.0,2025-10-20
United%20States,South%20Carolina,micro,38,17,33.4814,-80.6547,60.53,100.0,2025-10-20
United%20States,South%20Carolina,brewpub,29,19,34.0594,-81.0255,58.62,100.0,2025-10-20
United%20States,South%20Carolina,planning,8,7,,,0.0,0.0,2025-10-20
United%20States,South%20Carolina,regional,2,2,,,0.0,100.0,2025-10-20
United%20States,South%20Carolina,closed,1,1,32.7991,-80.0219,100.0,100.0,2025-10-20
United%20States,South%20Carolina,contract,1,1,32.8166,-79.9507,100.0,100.0,2025-10-20
United%20States,South%20Dakota,micro,24,13,43.8911,-99.8035,100.0,100.0,2025-10-20
United%20States,South%20Dakota,brewpub,15,9,43.8853,-99.5906,100.0,100.0,2025-10-20
United%20States,South%20Dakota,closed,2,2,44.4318,-100.9426,100.0,100.0,2025-10-20
United%20States,South%20Dakota,planning,2,2,44.0815,-103.2245,50.0,50.0,2025-10-20
United%20States,South%20Dakota,contract,1,1,44.489,-103.8648,100.0,100.0,2025-10-20
United%20States,South%20Dakota,proprietor,1,1,43.4994,-96.6733,100.0,100.0,2025-10-20
United%20States,Tennessee,micro,59,23,35.8711,-86.2343,77.97,100.0,2025-10-20
United%20States,Tennessee,brewpub,26,11,35.8229,-85.4495,88.46,100.0,2025-10-20
United%20States,Tennessee,planning,20,14,,,0.0,0.0,2025-10-20
United%20States,Tennessee,proprietor,2,2,,,0.0,0.0,2025-10-20
United%20States,Tennessee,regional,2,2,35.593,-88.3355,100.0,100.0,2025-10-20
United%20States,Tennessee,contract,1,1,36.1175,-86.8251,100.0,100.0,2025-10-20
United%20States,Tennessee,nano,1,1,35.121,-89.9907,100.0,100.0,2025-10-20
United%20States,Texas,micro,196,88,31.1054,-97.13,57.65,98.98,2025-10-20
United%20States,Texas,brewpub,77,46,31.1684,-97.5946,53.25,100.0,2025-10-20
United%20States,Texas,planning,56,35,,,0.0,0.0,2025-10-20
United%20States,Texas,regional,10,8,31.235,-97.186,80.0,100.0,2025-10-20
United%20States,Texas,contract,6,5,32.1778,-97.0637,50.0,100.0,2025-10-20
United%20States,Texas,large,4,3,30.7398,-96.0171,75.0,100.0,2025-10-20
United%20States,Texas,closed,2,1,29.4414,-98.4792,50.0,100.0,2025-10-20
United%20States,Texas,proprietor,1,1,,,0.0,100.0,2025-10-20
United%20States,Utah,micro,21,9,40.5179,-111.7636,100.0,100.0,2025-10-20
United%20States,Utah,brewpub,15,7,560813.7594,-111.7405,100.0,100.0,2025-10-20
United%20States,Utah,closed,4,4,40.7828,-111.9032,25.0,75.0,2025-10-20
United%20States,Utah,planning,3,3,,,0.0,0.0,2025-10-20
United%20States,Utah,regional,2,1,40.7326,-111.9268,100.0,100.0,2025-10-20
United%20States,Vermont,micro,34,29,44.2384,-72.9009,38.24,94.12,2025-10-20
United%20States,Vermont,brewpub,16,14,43.7906,-72.7819,62.5,100.0,2025-10-20
United%20States,Vermont,regional,7,7,44.1598,-73.0488,71.43,100.0,2025-10-20
United%20States,Vermont,planning,2,2,,,0.0,0.0,2025-10-20
United%20States,Virginia,micro,152,77,37.849,-77.9487,61.18,100.0,2025-10-20
United%20States,Virginia,brewpub,56,39,37.8192,-78.1561,58.93,100.0,2025-10-20
United%20States,Virginia,planning,34,25,,,0.0,5.88,2025-10-20
United%20States,Virginia,contract,5,5,38.4114,-76.9217,80.0,100.0,2025-10-20
United%20States,Virginia,large,5,5,37.6863,-78.4254,60.0,100.0,2025-10-20
United%20States,Virginia,regional,3,3,38.1661,-77.2581,66.67,100.0,2025-10-20
United%20States,Washington,micro,268,100,47.4334,-121.5004,96.64,98.13,2025-10-20
United%20States,Washington,brewpub,113,66,47.3752,-121.5863,100.0,100.0,2025-10-20
United%20States,Washington,closed,74,41,47.6003,-121.5388,64.86,91.89,2025-10-20
United%20States,Washington,regional,7,5,47.3749,-121.8184,100.0,100.0,2025-10-20
United%20States,Washington,nano,6,5,47.6185,-122.4294,83.33,83.33,2025-10-20
United%20States,Washington,planning,5,5,46.9495,-121.2416,40.0,40.0,2025-10-20
United%20States,Washington,contract,4,4,47.4365,-122.3122,75.0,100.0,2025-10-20
United%20States,Washington,large,3,1,47.588,-122.3233,100.0,100.0,2025-10-20
United%20States,Washington,taproom,3,3,47.6152,-122.3318,100.0,100.0,2025-10-20
United%20States,Washington,proprietor,2,2,47.3178,-122.6275,100.0,100.0,2025-10-20
United%20States,Washington,location,1,1,48.7486,-122.4855,100.0,100.0,2025-10-20
United%20States,West%20Virginia,micro,21,18,38.8612,-80.0733,100.0,95.24,2025-10-20
United%20States,West%20Virginia,brewpub,13,12,38.987,-80.0945,100.0,100.0,2025-10-20
United%20States,West%20Virginia,closed,3,3,39.6743,-79.2922,66.67,66.67,2025-10-20
United%20States,West%20Virginia,nano,1,1,38.3777,-81.6154,100.0,100.0,2025-10-20
United%20States,West%20Virginia,planning,1,1,,,0.0,0.0,2025-10-20
United%20States,West%20Virginia,proprietor,1,1,39.6362,-79.9618,100.0,100.0,2025-10-20
United%20States,Wisconsin,micro,99,65,42.7333,-89.1146,84.85,98.99,2025-10-20
United%20States,Wisconsin,brewpub,76,55,43.8976,-89.2477,78.95,100.0,2025-10-20
United%20States,Wisconsin,contract,14,13,43.8731,-89.5432,64.29,92.86,2025-10-20
United%20States,Wisconsin,closed,10,7,43.3783,-89.1705,80.0,90.0,2025-10-20
United%20States,Wisconsin,planning,9,9,45.5022,-91.7323,11.11,0.0,2025-10-20
United%20States,Wisconsin,regional,9,9,43.3782,-89.5183,100.0,100.0,2025-10-20
United%20States,Wisconsin,large,5,3,43.5207,-88.8032,80.0,80.0,2025-10-20
United%20States,Wisconsin,proprietor,2,2,43.0685,-88.125,100.0,100.0,2025-10-20
United%20States,Wisconsin,nano,1,1,44.3342,-88.091,100.0,100.0,2025-10-20
United%20States,Wyoming,micro,24,11,43.0271,-107.0834,95.83,95.83,2025-10-20
United%20States,Wyoming,brewpub,16,13,42.9017,-108.0176,100.0,100.0,2025-10-20
United%20States,Wyoming,closed,6,6,43.2927,-107.5133,83.33,83.33,2025-10-20
United%20States,Wyoming,taproom,5,4,42.3541,-106.5141,100.0,100.0,2025-10-20
United%20States,Wyoming,regional,1,1,43.1653,-111.0383,100.0,100.0,2025-10-20
